sentence_id,polarity
21496,0.0
21497,0.0
21499,-0.33333
21501,0.47143
21503,0.0
21504,0.4
21505,0.0
21506,0.0
21507,0.0
21508,0.0
21509,0.0
21510,0.0
21511,0.0
21512,0.4
21513,0.0
21514,0.0
21515,0.0
21516,0.0
21517,-0.3
21522,0.225
21524,-0.7
21525,0.0
21526,0.0
21527,0.0
21528,0.0
21529,0.1
21530,0.0
21531,0.0
21533,0.2
21534,0.525
21536,-0.3
21538,0.0
21539,0.8
21544,0.0
21546,1.0
21548,0.2
21549,0.25
21552,0.17045
21556,0.0
21558,0.60833
21559,0.0
21561,0.0
21563,0.0
21566,0.09375
21567,0.0
21569,0.7
21570,0.4
21572,0.33333
21573,0.0
21576,0.0
21577,0.25
21578,-0.2
21579,0.3
21583,0.25
21586,0.21667
21587,-0.15833
21588,0.0
21590,0.28571
21592,0.0
21593,0.0
21595,0.0
21597,0.63
21600,0.0
21601,0.1
21603,0.28571
21604,0.0
21607,0.0
21608,-0.6
21610,0.0
21612,0.4
21613,0.1
21614,0.75
21615,0.2
21617,0.0
21618,0.0
21620,0.36667
21622,0.0
21625,-0.19167
21626,0.0
21627,0.0
21630,0.4
21631,0.0
21633,0.0
21635,0.0
21636,0.0
21637,0.0
21640,0.8
21641,0.0
21643,0.0
21645,0.0
21647,0.0
21648,0.3
21650,0.0
21651,0.6
21652,0.0
21653,-0.6
21654,0.0
21655,0.2
21656,0.0
21657,0.0
21660,0.2
21664,0.0
21665,0.0
21669,0.0
21672,0.2
21675,0.0
21677,0.0
21678,0.0
21684,0.8
21686,0.0
21688,0.8
21689,0.0
21690,0.0
21692,0.0
21693,0.0
21694,0.7
21695,0.0
21698,0.0
21699,0.01667
21703,0.0
21704,0.0
21705,0.0
21708,0.0
21713,1.0
21714,0.0
21717,0.1
21718,0.0
21720,0.0
21723,0.0
21725,0.0
21727,0.0
21731,0.0
21732,0.0
21735,0.5
21737,-0.33333
21738,0.0
21739,0.0
21741,0.7
21742,0.0
21745,0.0
21746,0.0
21750,0.0
21751,0.4
21753,0.0
21757,0.0
21761,0.0
21762,0.0
21763,0.0
21766,0.0
21770,0.4
21771,0.52
21772,0.1
21775,0.0
21776,-0.5
21777,0.0
21778,0.0
21784,-0.7
21785,0.25
21787,0.0
21791,0.0
21792,-0.025
21793,0.0
21794,0.0
21795,0.7
21800,0.8
21801,0.0
21803,0.0
21810,0.7
21811,-0.4
21814,0.2
21815,-0.29167
21816,0.25
21817,0.8
21818,0.0
21820,0.0
21822,0.3
21824,-0.03333
21826,0.0
21827,0.5
21828,0.75
21829,0.13636
21832,0.0
21835,0.0
21840,1.0
21843,0.33333
21844,1.0
21845,0.0
21847,0.0
21850,0.0
21851,0.28571
21853,0.1
21854,0.0
21855,0.0
21856,0.0
21858,0.0
21859,0.0
21860,0.0
21861,0.1
21862,0.0
21863,0.0
21864,0.1
21865,0.0
21866,-0.4
21868,0.0
21872,0.0
21874,0.43333
21875,0.0
21876,0.0
21877,0.0
21880,0.65
21881,0.41667
21882,0.3
21883,0.73333
21884,-0.5
21885,0.0
21888,0.0
21891,0.0
21892,0.5
21896,0.0
21897,0.0
21898,-0.5
21901,-0.05
21902,0.0
21912,0.0
21913,0.0
21914,0.6
21915,0.0
21916,0.0
21918,0.0
21920,0.0
21921,0.0
21922,0.0
21923,0.8
21925,-0.4
21926,0.0
21928,0.0
21930,0.0
21932,0.25
21934,0.0
21936,0.0
21938,0.0
21939,0.0
21941,0.0
21942,0.75
21943,0.25
21944,-0.20833
21945,0.0
21946,0.0
21949,0.25
21950,0.0
21953,0.0
21955,-0.5
21964,0.0
21966,0.0
21967,0.0
21968,0.25
21969,0.0
21971,-0.11806
21973,0.4
21975,0.8
21977,0.03333
21978,0.3
21979,0.0
21980,0.0
21981,0.41667
21983,0.0
21986,0.0
21987,0.6
21989,0.0
21990,0.0
21991,-0.5
21992,0.0
21993,0.0
21995,-0.16667
21997,0.0
21998,0.0
22000,-0.1
22001,0.0
22002,0.0
22004,0.0
22007,0.0
22008,0.8
22013,0.0
22016,0.0
22018,0.0
22019,0.22917
22021,0.0
22026,0.0
22029,0.0
22031,0.85
22032,0.0
22034,0.0
22039,0.0
22044,0.0
22049,0.0
22050,0.0
22054,-0.53333
22060,0.0
22061,0.2
22064,-0.0375
22065,0.0
22066,0.0
22067,0.0
22068,0.3125
22072,0.5
22073,0.5
22076,0.0
22077,0.0
22079,0.0
22082,0.0
22083,0.0
22084,0.0
22085,0.0
22089,0.0
22090,0.8
22091,-0.2
22093,0.0
22094,0.0
22097,0.0
22098,0.0
22100,0.0
22101,0.0
22102,0.5
22103,0.0
22104,0.0
22105,0.5
22107,0.25
22108,0.4
22110,0.0
22111,0.8
22112,-0.1
22113,-0.025
22116,0.0
22119,0.0
22120,0.0
22121,-0.6
22122,0.0
22123,-0.5
22126,0.0
22130,0.0
22131,0.3
22136,0.0
22137,0.8
22141,0.0
22142,0.3
22143,0.0
22144,0.0
22145,0.0
22148,0.0
22150,1.0
22151,-0.4
22152,0.0
22155,0.0
22156,0.0
22158,0.0
22159,0.0
22160,0.0
22161,0.35
22162,1.0
22165,-0.3
22166,0.0
22168,0.0
22169,0.0
22171,0.0
22173,-0.3
22176,0.08333
22179,0.0
22180,0.0
22181,0.0
22182,0.0
22185,0.0
22186,0.0
22187,0.3
22188,0.0
22189,0.2875
22190,0.35
22192,0.0
22194,0.5
22195,0.0
22196,0.0
22198,0.0
22199,0.3375
22200,0.3
22204,0.0
22206,-0.375
22207,0.0
22208,0.0
22209,0.0
22210,0.8
22214,0.0
22217,0.0
22218,0.47462
22219,0.1
22224,0.0
22225,0.0
22226,0.0
22228,0.35
22231,0.0
22234,0.0
22235,0.0
22236,0.0
22240,0.0
22241,0.0
22244,0.0
22246,0.5
22247,-0.075
22248,0.7
22250,0.0
22251,0.0
22252,0.0
22253,0.48
22255,0.0
22257,0.25
22260,0.0
22262,-0.6
22264,0.0
22265,0.0
22267,0.7
22268,0.0
22269,0.0
22270,0.41667
22271,0.0
22272,0.6
22273,-0.25
22274,0.0
22276,0.0
22277,-0.23403
22279,0.0
22280,0.0
22281,0.25
22286,-0.4
22287,0.0
22290,0.0
22291,0.0
22292,-0.075
22295,0.0
22296,0.91
22297,0.0
22300,0.0
22302,0.2
22303,0.0
22304,0.0
22307,-0.25
22309,0.0
22310,0.0
22312,-0.5
22316,0.25
22317,0.0
22324,0.0
22325,0.0
22329,0.0
22336,0.0
22337,0.0
22338,0.0
22339,0.26
22340,-0.7
22342,0.0
22343,0.0
22344,0.16667
22345,0.0
22346,0.5
22347,0.4
22349,0.5
22354,-0.7
22355,0.0
22356,0.0
22359,0.8
22360,0.0
22364,-0.04375
22365,1.0
22366,0.0
22370,0.39286
22373,0.28571
22374,0.0
22375,0.0
22382,0.0
22383,0.06667
22389,0.0
22391,0.0
22392,0.0
22394,0.0
22395,0.1
22397,0.0
22403,0.6
22406,0.8
22407,0.1
22408,0.0
22409,0.0
22410,0.0
22411,-0.275
22412,0.0
22413,0.5
22416,0.78
22417,0.0
22418,0.0
22419,0.0
22420,0.0
22421,0.0
22422,0.0
22426,0.0
22427,0.0
22428,0.375
22430,-0.05
22431,0.0
22432,-0.025
22433,0.0
22436,0.5
22439,0.0
22440,0.0
22441,0.11111
22442,0.8
22443,0.625
22445,0.0
22446,-0.05
22447,0.0
22448,-0.4
22449,0.3
22454,0.0
22455,0.0
22456,0.0
22457,0.04167
22458,-0.21667
22462,0.0
22463,0.0
22465,0.26786
22466,0.25
22467,0.0
22470,0.0
22472,0.0
22473,0.7
22475,0.2
22478,0.0
22480,0.0
22483,0.3
22485,0.0
22486,0.0
22487,0.8
22489,0.21212
22490,0.5
22491,-0.3
22493,0.0
22495,-0.25
22496,0.0
22503,0.0
22504,0.35
22505,0.0
22507,0.0
22508,0.25
22510,-0.5
22513,0.4
22515,0.0
22516,0.0
22520,0.0
22521,0.59444
22522,0.1
22524,0.0
22526,0.6
22527,0.0
22528,-0.375
22529,0.1
22530,0.0
22531,0.0
22532,0.20278
22533,0.0
22535,-0.5
22538,-0.6
22541,0.0
22544,0.10417
22545,-0.3
22548,0.0
22550,0.0
22551,0.0
22553,0.0
22554,0.0
22555,0.325
22556,0.0
22561,0.0
22563,0.0
22566,0.0
22567,-0.0625
22568,0.0
22571,-0.6
22572,0.0
22573,0.0
22574,0.19167
22577,0.0
22579,0.0
22583,-0.21667
22584,-0.39583
22587,0.0
22591,0.0
22592,0.7
22593,0.0
22595,0.0
22596,-0.8
22599,0.0
22600,0.0
22601,0.0
22605,-0.09583
22606,0.0
22607,0.6
22608,0.75
22609,0.0
22610,0.0
22612,0.0
22613,0.6
22615,0.3
22620,-0.4
22621,0.0
22622,0.0
22623,0.0
22624,0.625
22629,0.7
22630,0.0
22631,0.0
22632,0.0
22636,0.3
22637,0.0
22640,0.0
22641,0.0
22642,0.0
22643,0.0
22647,0.0
22648,1.0
22649,0.0
22650,0.0
22651,0.5
22653,0.0
22654,0.05
22656,0.75
22660,0.05
22662,0.0
22663,0.0
22664,0.425
22666,0.7
22667,0.0
22671,-0.16667
22673,0.0
22675,0.8
22676,0.0
22678,0.0
22682,0.21429
22685,0.0
22687,0.0
22688,0.0
22689,0.5
22692,0.0
22693,0.0
22694,0.0
22696,0.0
22699,0.0
22700,0.8
22701,0.2
22702,0.0
22703,0.03333
22704,-0.15
22705,0.8
22706,0.5
22707,0.8
22708,0.3
22709,0.0
22710,0.0
22711,0.0
22713,-0.4
22714,0.0
22716,0.0
22718,0.0
22720,0.0
22724,-0.16667
22725,0.7
22731,0.0
22732,0.0
22733,0.0
22735,0.0
22737,0.6
22738,0.0
22739,0.0
22740,0.0
22742,0.5
22743,0.375
22745,0.35
22748,0.2
22749,0.0
22750,0.0
22751,0.3
22753,0.0
22756,-0.02083
22757,0.0
22759,0.7
22761,0.0
22765,0.45
22767,0.0
22769,-0.25
22772,0.0
22773,0.0
22774,0.0
22775,0.0
22778,0.0
22780,0.3
22781,0.0
22783,0.6
22786,0.0
22787,1.0
22789,0.0
22791,0.0
22792,0.0
22793,0.0
22795,0.0
22798,0.25
22800,0.33333
22803,0.0
22805,0.8
22808,0.0
22809,0.0
22810,0.0
22811,0.0
22812,0.0
22813,0.0
22814,-0.5
22815,-0.4
22816,0.0
22817,0.55
22819,0.0
22820,0.24286
22822,-1.0
22824,0.0
22825,-0.5
22826,0.0
22828,0.35
22832,0.5
22833,0.0
22834,-0.4
22835,0.0
22837,0.0
22843,0.33839
22846,0.2
22847,0.0
22848,0.0
22849,0.0
22851,0.18167
22852,0.0
22855,0.0
22858,0.3
22859,-0.875
22860,-0.05048
22861,-0.4
22862,-0.5
22863,0.0
22866,0.0
22868,0.0
22870,0.0
22872,0.45
22874,-0.8
22875,0.0
22877,0.21667
22884,-0.32292
22887,0.3
22889,0.0
22890,-0.02381
22893,0.2
22898,0.0
22899,0.0
22902,0.0
22903,0.5
22905,0.0
22907,0.0
22909,0.0
22912,0.5
22914,0.0
22915,0.2
22916,0.8
22925,0.0
22926,0.29
22928,0.0
22929,0.0
22933,-0.05
22935,0.26875
22936,0.0
22937,0.0
22940,0.0
22941,0.4
22942,0.05
22943,0.0
22945,0.0
22947,0.0
22948,0.7
22949,0.0
22951,0.0
22952,0.24167
22953,0.0
22954,1.0
22956,0.0
22960,0.0
22962,0.0
22968,0.625
22969,0.0
22970,-0.5
22971,0.8
22974,0.0
22977,0.0
22978,0.13636
22981,0.1
22983,0.4
22986,0.41667
22988,0.0
22991,0.275
22993,0.0
22995,0.0
22997,0.1
22998,0.5
22999,0.0
23000,0.0
23002,0.0
23003,0.2
23004,0.0
23006,0.0
23007,-0.10714
23008,-0.1875
23009,0.0
23010,0.60833
23013,-1.0
23014,0.0
23015,0.0
23016,0.4
23018,0.7
23019,-0.5
23022,0.1
23024,0.0
23025,-0.2
23026,0.0
23027,0.3
23029,0.5
23031,0.0
23032,0.0
23033,0.8
23035,0.0
23037,0.0
23038,1.0
23040,0.0
23041,-0.7
23044,0.0
23045,0.6
23047,0.4
23048,0.0
23049,0.0
23054,0.0
23056,0.0
23057,0.33333
23058,0.2375
23061,0.0
23063,0.0
23064,0.0
23065,0.0
23066,0.15
23067,0.0
23068,0.0
23069,0.0
23071,0.1
23072,0.0
23073,0.0
23078,0.0
23079,0.4
23080,0.8
23081,1.0
23082,0.0
23086,0.0
23088,0.0
23089,0.0
23090,0.0
23091,0.1
23096,0.0
23097,0.0
23098,-0.5
23100,0.0
23101,0.0
23103,0.0
23104,0.4
23109,0.1
23111,0.0
23113,-0.44167
23114,0.0
23115,0.0
23119,-0.05
23122,-0.375
23125,0.0
23126,0.5
23127,0.0
23129,0.25
23130,0.0
23131,0.0
23132,0.0
23134,0.0
23135,-0.5
23137,0.0
23138,0.5213
23139,0.8
23141,0.8
23144,0.3
23145,0.0
23148,0.3
23149,0.0
23150,0.0
23151,0.0
23152,0.41667
23153,0.0
23154,0.0
23155,0.0
23157,1.0
23160,0.0
23161,0.0
23162,0.0
23164,0.0
23165,0.0
23167,0.0
23169,0.0
23170,0.0
23171,0.2
23173,0.05
23176,0.0
23177,0.16667
23178,0.5
23179,0.2
23180,0.0
23185,0.8
23186,0.0
23187,-0.125
23188,0.0
23190,0.0
23192,0.0
23193,0.7
23194,0.0
23197,0.56333
23198,0.0
23199,0.7
23201,0.1625
23203,0.0
23205,0.5
23206,0.0
23207,0.0
23210,0.0
23212,0.14286
23214,0.0
23215,0.5
23216,0.6
23219,0.0
23220,0.0
23221,0.5
23222,0.4
23223,-0.125
23226,0.0
23227,0.0
23230,0.1
23231,0.5
23237,0.0
23240,0.0
23241,0.25
23242,0.8
23243,0.75
23244,0.0
23245,0.0
23246,-0.5
23247,0.0
23248,0.5
23249,0.0
23250,0.3
23253,0.85
23254,-0.6
23255,0.0
23260,0.0
23262,0.0
23265,0.5
23266,0.0
23267,0.0
23268,0.65
23269,0.0
23270,0.0
23274,0.0
23275,0.0
23276,0.0
23277,0.0
23278,0.0
23283,0.0
23285,-0.1
23287,0.375
23288,0.8
23289,0.0
23292,0.0
23293,0.0
23294,0.21429
23299,0.0
23300,0.6
23301,0.0
23302,0.0
23303,0.2
23304,0.33333
23305,0.0
23307,0.16667
23308,0.0
23309,0.0
23314,0.0
23316,0.0
23317,0.0
23318,0.2619
23319,0.13333
23321,0.0
23322,0.3
23323,0.45
23324,0.0
23326,0.0
23327,0.0
23329,0.28958
23331,0.0
23332,0.0
23333,0.0
23335,0.0
23340,0.0
23341,-0.2
23343,0.09375
23344,0.0
23345,0.0
23349,0.0
23350,0.35
23353,0.0
23357,-0.2
23358,0.13636
23359,0.0
23360,0.0
23361,0.0
23362,0.0
23364,0.0
23365,0.0
23366,0.5
23368,-0.2
23370,0.0
23375,0.5
23377,0.0
23378,0.375
23379,0.04167
23381,0.0
23383,-0.71429
23385,0.8
23387,0.3
23388,0.0
23389,0.425
23391,0.0
23392,-0.5
23393,0.5
23399,0.0
23401,0.0
23402,0.0
23404,0.13333
23405,0.0
23411,0.1
23412,0.0
23415,0.0
23417,0.0
23419,0.50833
23424,0.0
23426,0.0
23429,0.0
23430,0.0
23433,0.0
23434,0.0
23435,0.0
23436,0.0
23438,0.5
23441,0.8
23442,0.5
23449,0.0
23450,0.0
23452,0.0
23455,0.0
23457,0.0
23459,0.3
23462,-0.00625
23463,0.375
23464,0.0
23465,0.0
23468,0.5
23469,0.0
23470,0.0
23473,0.7
23475,0.0
23476,0.0
23477,-1.0
23478,0.05
23480,0.85
23482,0.0
23484,0.05
23487,-0.5
23493,0.0
23494,0.0
23495,0.0
23496,0.8
23498,0.8
23499,0.0
23504,0.0
23506,-0.2
23507,0.0
23509,0.4
23511,0.8
23512,0.0
23517,0.0
23521,0.5
23527,0.5
23530,0.0
23532,0.0
23534,0.4
23535,0.0
23536,-0.38889
23537,0.675
23538,0.0
23539,0.7
23540,0.35
23541,0.4
23542,0.5
23543,0.0
23544,0.0
23545,0.35
23546,0.0
23548,0.0
23549,-0.20833
23550,0.3
23552,0.0
23553,0.0
23554,0.0
23556,0.0
23557,0.0
23558,0.36667
23560,0.0
23565,-0.16667
23566,0.0
23568,0.325
23569,0.1
23570,0.0
23572,0.1
23573,0.0
23574,0.0
23575,0.0
23576,0.0
23577,0.1
23580,0.0
23582,0.0
23583,0.0
23585,0.1
23586,0.0
23588,0.15
23589,-0.10714
23590,0.97656
23591,0.10312
23592,0.0
23594,0.0
23595,0.0
23597,0.0
23598,0.25
23600,-0.3125
23601,-0.4
23602,0.0
23603,-0.7
23604,0.0
23606,0.5
23609,0.0
23610,0.0
23611,0.36458
23612,0.0
23615,-0.3
23616,0.0
23617,0.0
23621,0.0
23623,0.25
23625,0.0
23626,0.0
23629,0.25
23631,0.0
23633,0.8
23634,0.43
23635,0.0
23637,0.0
23638,0.0
23639,0.5
23640,0.0
23642,0.425
23645,0.16667
23646,0.1
23647,0.125
23651,0.225
23652,0.0
23655,0.0
23658,0.61111
23659,0.0
23663,0.33333
23664,0.0
23667,0.0
23668,0.0
23669,0.0
23671,0.0
23676,0.0
23677,-0.16667
23680,0.2
23683,0.0
23685,0.0
23687,0.0
23689,0.0
23690,0.25
23694,0.0
23695,0.0
23699,1.0
23701,0.8
23703,0.0
23704,0.6
23706,0.5
23708,0.41667
23709,0.25
23711,0.6
23713,0.0
23717,-0.4
23719,0.1
23722,0.0
23724,0.0
23725,1.0
23726,0.40667
23727,0.0
23728,0.0
23733,0.0
23734,0.0
23736,0.6
23738,0.0
23741,-0.8
23746,0.3
23748,0.0
23749,0.8
23751,0.0
23753,0.0
23754,0.3
23755,1.0
23756,0.0
23757,0.0
23758,0.7
23759,-0.01667
23764,0.0
23767,0.0
23768,0.6
23770,0.4
23771,0.0
23774,0.28571
23775,0.75
23776,0.8
23777,-0.3125
23778,-0.18889
23779,0.5
23784,0.0
23790,0.0468
23794,0.51667
23795,0.5
23796,0.0
23797,0.0
23800,0.0
23802,0.0
23803,0.0
23807,0.0
23808,0.35
23809,0.0
23811,-0.5
23813,0.0
23815,0.0
23816,0.0
23817,0.0
23818,1.0
23819,0.6
23823,0.0
23825,0.525
23828,0.5
23829,0.0
23830,-0.3
23831,0.3
23834,0.0
23835,-0.8
23837,0.2
23840,0.25
23843,0.0
23844,0.7
23846,0.0
23847,0.0
23848,0.16667
23849,0.0
23850,0.0
23851,0.0
23852,0.0
23853,0.4
23855,0.4
23857,0.0
23860,0.0
23861,0.0
23863,-0.75
23866,0.0
23867,0.0
23871,0.0
23872,0.83333
23877,0.0
23878,-0.25
23881,0.3
23883,0.8
23884,-0.10278
23886,-0.10625
23896,0.0
23897,0.0
23898,0.0
23899,0.3
23900,0.0
23901,0.0
23902,0.0
23906,0.7
23909,0.6
23911,0.0
23914,0.5
23915,0.0
23918,0.0
23919,-0.2
23922,0.3
23923,-0.7
23924,0.6
23926,0.0
23927,0.0
23928,0.6
23929,0.0
23931,1.0
23933,0.0
23936,0.24167
23940,0.0
23942,-0.4
23945,0.0
23946,-0.3
23947,0.0
23948,-0.08333
23951,0.25
23954,0.0
23955,0.0
23957,0.0
23959,0.0
23960,0.0
23961,0.85
23963,0.0
23964,0.0
23965,0.0
23966,0.55
23967,0.0
23968,0.0
23969,0.0
23971,-0.175
23972,0.005
23974,0.0
23975,0.0
23976,0.0
23977,0.0
23980,0.0
23982,0.0
23983,0.8
23989,0.0
23992,0.0
23996,0.5
23997,0.0
23998,0.1
23999,0.0
24000,0.0
24002,-0.25
24003,0.0
24008,0.0
24011,0.0
24013,0.0
24014,0.0
24016,0.7
24017,-0.5
24018,0.3
24019,0.45
24020,-0.25
24022,0.0
24025,0.2
24027,0.0
24028,0.75
24029,0.0
24030,0.48333
24032,0.0
24039,-0.025
24040,0.0
24041,0.0
24047,0.5
24049,0.55
24054,0.0
24055,0.0
24056,0.26786
24059,0.0
24060,0.0
24061,0.0
24063,0.0
24065,0.33333
24066,0.05
24067,0.0
24068,0.0
24070,0.0
24071,0.7
24072,0.25
24075,0.55833
24076,0.0
24078,0.0
24079,0.0
24080,0.0
24081,0.0
24084,0.0
24085,-0.2
24086,0.0
24088,0.59286
24089,0.16
24090,0.0
24091,0.13636
24092,0.0
24093,0.75
24095,0.0
24096,0.0
24098,0.3
24099,0.0
24102,0.0
24105,0.0
24107,0.0
24108,0.7
24109,0.0
24110,0.0
24113,0.2
24114,0.0
24115,0.0
24116,0.0
24119,0.3
24121,0.0
24123,0.35
24125,0.49
24126,0.0
24127,0.0
24130,0.0
24131,0.0
24133,0.3
24134,0.16667
24136,0.0
24138,0.39286
24139,0.55625
24140,0.0
24141,0.0
24142,0.0
24144,0.0
24145,0.0
24147,0.0
24149,0.0
24150,0.46458
24152,0.0
24153,0.1
24154,1.0
24157,0.0
24158,0.55
24159,0.7
24160,0.0
24161,-0.5
24163,0.0
24164,0.0
24166,0.0
24168,0.0
24169,0.385
24170,0.46667
24171,0.0
24172,0.0
24175,0.0
24177,0.0
24178,0.0
24179,0.0
24181,0.30625
24182,0.28571
24183,0.0
24187,0.0
24189,0.0
24192,0.0
24194,0.0
24197,0.2875
24198,0.35
24200,0.2
24201,0.525
24205,0.575
24206,0.3
24207,0.0
24209,0.0
24211,-0.7
24212,0.0
24213,0.0
24214,0.0
24216,0.0
24218,0.0
24219,0.0
24221,0.0
24223,0.0
24224,0.0
24225,0.0
24227,0.0
24228,0.36667
24229,-0.07143
24232,0.0
24235,0.0
24236,0.0
24237,0.4
24238,0.2
24241,-0.19444
24242,0.2
24243,0.0
24244,0.41667
24245,0.0
24248,0.0
24250,0.0
24255,-0.8
24261,0.0
24263,0.0
24264,0.0
24266,0.0
24267,0.0
24268,0.7
24270,0.2
24272,0.0
24273,-0.2
24274,0.0
24276,0.0
24277,0.0
24278,0.0
24279,0.0
24282,0.58333
24283,0.0
24286,-0.3
24287,0.0
24290,-0.6
24291,-0.3
24293,0.0
24296,-0.05
24300,0.0
24301,0.0
24302,0.5
24303,0.0
24305,0.0
24306,0.0
24307,-0.13333
24308,0.0
24311,0.0
24313,0.1
24314,0.85
24315,0.0
24316,0.0
24317,0.0
24318,0.0
24321,0.5
24324,0.0
24327,0.0
24329,0.7
24330,0.0
24331,0.0
24332,0.0
24334,0.0
24335,0.0375
24337,0.15
24338,0.0
24339,0.0
24342,0.0
24345,0.0
24346,0.4375
24349,0.0
24351,0.0
24353,0.0
24354,0.0
24356,0.0
24359,0.0
24360,0.5
24363,0.8
24364,0.1
24365,0.0
24366,0.4
24367,0.0
24368,0.0
24369,0.0
24371,0.0
24372,0.0
24374,0.0
24376,0.10167
24384,-0.14583
24386,0.85
24387,0.8
24391,-1.0
24392,0.6
24394,0.0
24395,0.25
24396,0.3
24397,0.0
24398,0.0
24399,0.0
24402,0.7
24403,-0.05
24404,0.4
24405,0.0
24407,0.18333
24411,0.0
24412,0.0
24413,-0.1
24414,0.6
24415,0.0
24417,0.15
24420,0.2
24423,0.25
24425,0.0
24426,0.0
24428,0.325
24429,0.0
24430,0.0
24431,0.5
24432,0.0
24433,-0.048
24434,0.0
24436,0.0
24437,0.0
24439,0.0
24440,0.3
24443,-0.1
24445,0.29286
24446,-0.05
24447,0.0
24450,0.0
24453,0.1
24454,0.0
24455,0.8
24457,0.6
24458,0.0
24461,0.0
24462,0.0
24463,-0.6
24468,0.0
24469,0.0
24470,1.0
24471,0.5
24473,0.0
24475,0.0
24476,0.0
24478,0.0
24480,0.0
24481,0.0
24482,0.875
24484,0.5
24486,0.0
24487,-0.3125
24488,0.28571
24489,0.0
24493,0.0
24494,0.0
24497,0.1
24499,0.4
24500,0.5
24504,0.15
24505,0.0
24508,0.1
24511,0.05
24518,-0.2
24520,0.0
24521,0.5
24523,0.0
24524,0.075
24526,-0.10714
24527,0.0
24528,0.14286
24529,0.2
24530,0.0
24534,0.0
24538,-0.03333
24539,0.25
24540,0.0
24541,0.0
24543,0.0
24544,0.0
24546,-0.4
24550,0.375
24551,0.0
24552,0.0
24553,0.0
24554,0.0
24556,0.0
24561,0.25
24568,0.0
24569,0.75
24570,0.11818
24572,-1.0
24573,-0.8
24575,0.0
24576,0.0
24579,0.0
24582,0.0
24585,0.4
24586,-0.875
24587,-0.66667
24588,0.41667
24590,0.0
24592,0.0
24596,-0.4
24597,0.7
24598,0.0
24599,0.0
24600,0.0
24601,0.0
24602,0.0
24604,0.0
24605,0.0
24606,0.0
24607,0.5
24610,0.0
24612,0.75
24616,0.85
24619,0.0
24621,0.0
24624,0.0
24626,0.0
24629,0.0
24635,0.75
24636,0.0
24639,0.0
24641,0.0
24644,0.0
24645,0.0
24649,-0.4
24655,0.0
24659,0.0
24661,0.0
24662,0.0
24664,0.0
24665,0.24479
24670,0.0
24674,-0.0625
24676,0.24286
24677,0.78
24683,0.0
24684,0.0
24685,0.8
24686,0.0
24687,0.45
24688,0.0
24689,0.6125
24690,0.0
24691,0.0
24694,0.0
24696,0.0
24697,0.35
24698,0.0
24699,0.0
24705,0.0
24706,0.0
24709,0.0
24711,0.0
24712,0.0
24713,0.0
24715,0.0
24719,0.06667
24725,0.0
24726,-0.48333
24727,0.0
24728,0.2
24730,0.0
24731,0.0
24733,0.0
24734,0.0
24737,0.32024
24739,0.375
24740,0.4
24741,0.0
24742,0.0
24744,0.0
24745,0.0
24747,0.21667
24748,0.0
24749,0.28
24753,0.0
24755,0.6
24756,0.7
24760,0.0
24762,0.3
24764,0.9
24765,-0.1
24767,0.0
24768,0.0
24769,0.0
24770,0.08
24771,0.21818
24772,0.0
24773,0.0
24774,0.0
24782,0.0
24784,0.45
24785,0.0
24786,0.8
24787,0.3
24788,0.0
24789,0.5
24790,0.0
24791,0.0
24792,0.3
24793,0.0
24794,0.7
24796,0.0
24797,0.0
24798,0.0
24799,0.0
24800,0.25
24801,0.0
24802,0.0
24805,0.0
24806,-0.15
24807,0.0
24808,0.0
24809,0.8
24811,0.2
24812,0.0
24814,0.0
24816,0.0
24817,0.0
24819,0.0
24820,0.0
24822,0.36667
24824,-0.1875
24825,-0.7
24828,0.7
24829,0.0
24830,0.0
24832,0.0
24833,0.65
24834,0.0
24835,0.0
24838,0.05
24840,0.0
24841,0.75
24842,0.0
24843,0.0
24848,0.0
24851,0.0
24852,0.0
24853,0.0
24854,0.13636
24856,0.0
24857,0.0
24858,0.0
24859,0.0
24865,0.46667
24866,0.4
24871,0.0
24876,0.0
24877,0.55
24879,0.0
24881,0.6
24882,0.0
24883,0.75
24886,0.0
24889,0.06667
24890,0.03333
24891,0.2
24892,0.45
24893,0.23864
24896,-0.25
24897,0.0
24899,0.31667
24901,-0.2
24902,0.0
24903,0.0
24904,0.0
24905,-0.5
24906,0.7
24908,-0.35
24910,0.0
24911,-0.8
24912,0.3
24913,0.0
24917,0.4
24918,0.0
24921,0.25
24923,0.0
24925,0.0
24927,0.4
24931,0.0
24934,0.25
24935,0.7
24938,0.7
24943,0.0
24946,0.85
24949,0.0
24950,0.0
24952,-0.1
24953,0.0
24955,0.5
24956,0.0
24957,0.0
24961,0.8
24962,-0.2
24964,0.0
24965,0.0
24968,0.0
24970,0.7
24971,0.0
24972,0.0
24973,0.0
24975,0.0
24978,0.0
24980,0.0
24982,0.575
24983,0.0
24985,0.0
24990,-0.4
24991,0.0
24994,0.0
24995,0.6
24996,0.0
24997,0.0
24998,0.35
25000,0.0
25003,0.0
25004,0.5
25005,0.0
25008,0.5
25011,-0.66667
25012,0.0
25015,0.0
25019,0.0
25023,0.85
25025,0.39653
25026,-0.7
25029,0.575
25031,0.0
25033,0.875
25034,0.53333
25038,0.0
25039,0.6
25042,0.0
25044,0.25
25045,0.0
25046,0.0
25048,0.65
25050,-0.05
25051,0.0
25053,0.0
25054,0.0
25059,0.0
25064,0.0
25067,0.0
25071,0.2
