sentence_id,pos,neg,neut
42614,0.0,0.0,1.0
42616,0.0,0.0,1.0
42619,0.0,0.0,1.0
42621,0.0,0.216,0.784
42622,0.0,0.0,1.0
42623,0.385,0.0,0.615
42626,0.0,0.0,1.0
42628,0.145,0.0,0.855
42629,0.0,0.0,1.0
42632,0.313,0.0,0.687
42633,0.0,0.0,1.0
42634,0.0,0.0,1.0
42640,0.508,0.0,0.492
42641,0.083,0.0,0.917
42645,0.634,0.0,0.366
42646,0.0,0.0,1.0
42648,0.0,0.534,0.466
42649,0.24,0.0,0.76
42653,0.26,0.115,0.625
42656,0.0,0.0,1.0
42658,0.141,0.0,0.859
42661,0.423,0.0,0.577
42662,0.437,0.0,0.563
42664,0.375,0.0,0.625
42668,0.259,0.0,0.741
42669,0.0,0.0,1.0
42670,0.0,0.0,1.0
42671,0.0,0.0,1.0
42672,0.524,0.0,0.476
42673,0.178,0.0,0.822
42674,0.565,0.0,0.435
42678,0.0,0.0,1.0
42682,0.0,0.0,1.0
42683,0.0,0.0,1.0
42684,0.0,0.0,1.0
42685,0.225,0.0,0.775
42687,0.0,0.0,1.0
42688,0.555,0.0,0.445
42689,0.0,0.0,1.0
42691,0.161,0.0,0.839
42692,0.0,0.0,1.0
42693,0.756,0.0,0.244
42694,0.0,0.0,1.0
42695,0.0,0.0,1.0
42698,0.186,0.0,0.814
42699,0.0,0.0,1.0
42703,0.0,0.434,0.566
42704,0.31,0.0,0.69
42705,0.0,0.0,1.0
42706,0.0,0.0,1.0
42707,0.0,0.0,1.0
42709,0.34,0.234,0.426
42710,0.0,0.0,1.0
42712,0.0,0.0,1.0
42713,0.48,0.0,0.52
42716,0.174,0.0,0.826
42718,0.0,0.0,1.0
42723,0.0,0.0,1.0
42724,0.0,0.0,1.0
42725,0.0,0.0,1.0
42726,0.535,0.0,0.465
42727,0.259,0.0,0.741
42728,0.0,0.0,1.0
42729,0.286,0.0,0.714
42730,0.328,0.115,0.557
42731,0.0,0.196,0.804
42734,0.0,0.24,0.76
42739,0.037,0.133,0.831
42740,0.0,0.0,1.0
42741,0.0,0.0,1.0
42745,0.0,0.0,1.0
42746,0.0,0.423,0.577
42747,0.384,0.0,0.616
42748,0.0,0.0,1.0
42749,0.0,0.268,0.732
42750,0.0,0.0,1.0
42754,0.333,0.0,0.667
42757,0.341,0.0,0.659
42758,0.0,0.0,1.0
42759,0.0,0.0,1.0
42760,0.0,0.0,1.0
42762,0.69,0.0,0.31
42763,0.0,0.304,0.696
42764,0.0,0.0,1.0
42765,0.0,0.0,1.0
42766,0.355,0.05,0.595
42767,0.759,0.0,0.241
42768,0.681,0.0,0.319
42769,0.0,0.0,1.0
42770,0.0,0.223,0.777
42776,0.0,0.4,0.6
42779,0.482,0.0,0.518
42780,0.0,0.0,1.0
42783,0.0,0.0,1.0
42784,0.515,0.0,0.485
42785,0.262,0.178,0.561
42786,0.0,0.0,1.0
42787,0.348,0.0,0.652
42794,0.0,0.0,1.0
42795,0.0,0.352,0.648
42798,0.42,0.0,0.58
42799,0.0,0.0,1.0
42802,0.492,0.0,0.508
42803,0.0,0.0,1.0
42804,0.615,0.0,0.385
42806,0.0,0.0,1.0
42807,0.0,0.0,1.0
42809,0.0,0.0,1.0
42811,0.574,0.0,0.426
42814,0.0,0.0,1.0
42815,0.0,0.0,1.0
42816,0.0,0.0,1.0
42818,0.278,0.0,0.722
42820,0.643,0.0,0.357
42821,0.552,0.0,0.448
42823,0.0,0.0,1.0
42824,0.15,0.336,0.515
42825,0.0,0.0,1.0
42826,0.494,0.0,0.506
42828,0.0,0.0,1.0
42829,0.286,0.0,0.714
42832,0.0,0.0,1.0
42837,0.0,0.0,1.0
42839,0.0,0.0,1.0
42842,0.0,0.268,0.732
42846,0.0,0.0,1.0
42847,0.565,0.0,0.435
42849,0.217,0.0,0.783
42850,0.0,0.569,0.431
42852,0.0,0.0,1.0
42853,0.55,0.0,0.45
42855,0.0,0.0,1.0
42856,0.0,0.0,1.0
42857,0.0,0.0,1.0
42864,0.583,0.0,0.417
42865,0.0,0.0,1.0
42866,0.505,0.0,0.495
42868,0.0,0.0,1.0
42869,0.0,0.0,1.0
42872,0.366,0.0,0.634
42873,0.566,0.0,0.434
42874,0.0,0.0,1.0
42875,0.0,0.0,1.0
42879,0.0,0.0,1.0
42880,0.0,0.0,1.0
42881,0.326,0.239,0.435
42884,0.0,0.0,1.0
42887,0.265,0.045,0.69
42888,0.224,0.095,0.68
42889,0.0,0.423,0.577
42891,0.0,0.0,1.0
42893,0.0,0.0,1.0
42895,0.587,0.0,0.413
42896,0.762,0.0,0.238
42898,0.0,0.0,1.0
42900,0.552,0.0,0.448
42902,0.0,0.0,1.0
42903,0.0,0.0,1.0
42904,0.0,0.0,1.0
42906,0.39,0.0,0.61
42909,0.483,0.0,0.517
42910,0.666,0.0,0.334
42912,0.714,0.0,0.286
42913,0.225,0.326,0.449
42915,0.277,0.0,0.723
42918,0.722,0.0,0.278
42920,0.304,0.316,0.38
42922,0.431,0.0,0.569
42924,0.0,0.0,1.0
42925,0.552,0.0,0.448
42926,0.0,0.0,1.0
42927,0.0,0.097,0.903
42928,0.474,0.0,0.526
42929,0.333,0.0,0.667
42931,0.0,0.0,1.0
42935,0.0,0.0,1.0
42936,0.133,0.0,0.867
42937,0.359,0.0,0.641
42938,0.0,0.0,1.0
42939,0.393,0.443,0.164
42940,0.62,0.0,0.38
42941,0.583,0.0,0.417
42942,0.0,0.0,1.0
42943,0.0,0.63,0.37
42944,0.0,0.0,1.0
42949,0.0,0.0,1.0
42950,0.293,0.0,0.707
42953,0.0,0.239,0.761
42954,0.434,0.0,0.566
42956,0.0,0.0,1.0
42958,0.0,0.0,1.0
42959,0.0,0.0,1.0
42960,0.312,0.0,0.688
42961,0.0,0.0,1.0
42962,0.272,0.0,0.728
42964,0.39,0.0,0.61
42967,0.0,0.306,0.694
42968,0.0,0.0,1.0
42970,0.483,0.0,0.517
42972,0.0,0.0,1.0
42973,0.314,0.126,0.56
42974,0.295,0.0,0.705
42975,0.237,0.0,0.763
42976,0.0,0.0,1.0
42977,0.0,0.0,1.0
42979,0.0,0.0,1.0
42981,0.136,0.159,0.705
42983,0.0,0.413,0.587
42985,0.0,0.0,1.0
42986,0.182,0.161,0.657
42987,0.175,0.1,0.725
42989,0.0,0.0,1.0
42993,0.333,0.0,0.667
42995,0.0,0.0,1.0
42997,0.31,0.0,0.69
42999,0.0,0.792,0.208
43002,0.429,0.0,0.571
43005,1.0,0.0,0.0
43006,0.0,0.306,0.694
43007,0.0,0.0,1.0
43008,0.0,0.0,1.0
43009,0.0,0.0,1.0
43011,0.756,0.0,0.244
43012,0.292,0.021,0.687
43013,0.0,0.0,1.0
43014,0.0,0.0,1.0
43016,0.442,0.0,0.558
43017,0.0,0.286,0.714
43018,0.291,0.111,0.598
43019,0.0,0.0,1.0
43024,0.416,0.0,0.584
43025,0.0,0.0,1.0
43028,0.0,0.0,1.0
43029,0.0,0.205,0.795
43031,0.0,0.0,1.0
43033,0.31,0.0,0.69
43036,0.0,0.407,0.593
43037,0.439,0.0,0.561
43040,0.0,0.0,1.0
43041,0.667,0.0,0.333
43046,0.425,0.0,0.575
43049,0.483,0.0,0.517
43051,0.366,0.0,0.634
43054,0.0,0.16,0.84
43055,0.0,0.0,1.0
43056,0.0,0.0,1.0
43057,0.0,0.344,0.656
43059,0.565,0.0,0.435
43060,0.0,0.0,1.0
43062,0.0,0.0,1.0
43063,0.0,0.0,1.0
43064,0.0,0.0,1.0
43065,0.31,0.0,0.69
43066,0.231,0.0,0.769
43067,0.0,0.138,0.862
43071,0.308,0.0,0.692
43074,0.0,0.0,1.0
43077,0.319,0.242,0.44
43082,0.0,0.0,1.0
43084,0.0,0.524,0.476
43088,0.0,0.0,1.0
43091,0.538,0.0,0.462
43093,0.73,0.0,0.27
43096,0.0,0.0,1.0
43098,0.455,0.0,0.545
43099,0.326,0.0,0.674
43101,0.0,0.0,1.0
43102,0.592,0.0,0.408
43105,0.269,0.402,0.328
43106,0.0,0.0,1.0
43108,0.0,0.17,0.83
43112,0.0,0.403,0.597
43114,0.0,0.0,1.0
43116,0.0,0.0,1.0
43118,0.0,0.0,1.0
43122,0.0,0.0,1.0
43124,0.0,0.263,0.737
43125,0.0,0.0,1.0
43127,0.0,0.171,0.829
43129,0.659,0.0,0.341
43130,0.141,0.207,0.652
43133,0.0,0.524,0.476
43137,0.737,0.0,0.263
43140,0.481,0.0,0.519
43143,0.0,0.0,1.0
43149,0.0,0.0,1.0
43151,0.0,0.0,1.0
43152,0.0,0.239,0.761
43154,0.0,0.0,1.0
43155,0.351,0.0,0.649
43156,0.0,0.0,1.0
43157,0.375,0.0,0.625
43159,0.263,0.0,0.737
43161,0.0,0.0,1.0
43163,0.288,0.301,0.411
43164,0.0,0.0,1.0
43168,0.146,0.0,0.854
43173,0.552,0.0,0.448
43175,0.5,0.177,0.323
43176,0.0,0.0,1.0
43177,0.0,0.0,1.0
43178,0.345,0.291,0.364
43179,0.0,0.0,1.0
43182,0.238,0.0,0.762
43184,0.0,0.0,1.0
43188,0.0,0.0,1.0
43193,0.412,0.0,0.588
43195,0.0,0.375,0.625
43197,0.0,0.0,1.0
43200,0.425,0.0,0.575
43201,0.269,0.0,0.731
43202,0.0,0.0,1.0
43208,0.0,0.0,1.0
43210,0.0,0.242,0.758
43212,0.211,0.0,0.789
43213,0.0,0.0,1.0
43214,0.0,0.167,0.833
43217,0.451,0.0,0.549
43219,0.0,0.0,1.0
43220,0.0,0.0,1.0
43223,0.574,0.0,0.426
43227,0.169,0.095,0.736
43230,0.39,0.0,0.61
43232,0.216,0.0,0.784
43234,0.0,0.0,1.0
43237,0.247,0.0,0.753
43238,0.0,0.0,1.0
43241,0.0,0.286,0.714
43243,0.0,0.0,1.0
43244,0.268,0.0,0.732
43247,0.552,0.0,0.448
43249,0.0,0.0,1.0
43250,0.0,0.0,1.0
43251,0.31,0.0,0.69
43252,0.0,0.0,1.0
43253,0.0,0.0,1.0
43257,0.583,0.0,0.417
43259,0.545,0.0,0.455
43260,0.0,0.0,1.0
43261,0.455,0.0,0.545
43266,0.542,0.0,0.458
43268,0.365,0.0,0.635
43269,0.612,0.0,0.388
43271,0.0,0.345,0.655
43272,0.0,0.0,1.0
43273,0.333,0.382,0.286
43274,0.278,0.0,0.722
43276,0.0,0.297,0.703
43278,0.6,0.0,0.4
43282,0.388,0.0,0.612
43283,0.144,0.0,0.856
43286,0.0,0.0,1.0
43288,0.159,0.14,0.701
43289,0.375,0.0,0.625
43290,0.46,0.0,0.54
43293,0.0,0.0,1.0
43296,0.0,0.133,0.867
43300,0.451,0.0,0.549
43304,0.0,0.167,0.833
43305,0.0,0.0,1.0
43306,0.46,0.0,0.54
43307,0.0,0.0,1.0
43308,0.0,0.0,1.0
43309,0.143,0.143,0.714
43313,0.38,0.338,0.282
43316,0.747,0.0,0.253
43317,0.417,0.0,0.583
43318,0.196,0.0,0.804
43319,0.431,0.373,0.196
43320,0.0,0.0,1.0
43321,0.495,0.0,0.505
43322,0.0,0.167,0.833
43323,0.0,0.0,1.0
43324,0.0,0.0,1.0
43325,0.0,0.0,1.0
43327,0.0,0.0,1.0
43328,0.444,0.0,0.556
43331,0.615,0.0,0.385
43338,0.0,0.0,1.0
43339,0.095,0.0,0.905
43340,0.0,0.0,1.0
43341,0.167,0.0,0.833
43344,0.677,0.0,0.323
43346,0.552,0.0,0.448
43348,0.69,0.0,0.31
43349,0.0,0.0,1.0
43351,0.0,0.0,1.0
43355,0.0,0.0,1.0
43359,0.15,0.0,0.85
43361,0.697,0.0,0.303
43363,0.0,0.0,1.0
43364,0.0,0.0,1.0
43369,0.0,0.348,0.652
43370,0.0,0.0,1.0
43371,0.0,0.0,1.0
43374,0.365,0.02,0.615
43375,0.239,0.0,0.761
43377,0.0,0.151,0.849
43378,0.0,0.0,1.0
43379,0.0,0.0,1.0
43380,0.244,0.422,0.333
43381,0.0,0.0,1.0
43382,0.302,0.0,0.698
43384,0.506,0.0,0.494
43385,0.0,0.0,1.0
43387,0.0,0.0,1.0
43392,0.321,0.0,0.679
43393,0.0,0.0,1.0
43394,0.0,0.675,0.325
43395,0.238,0.0,0.762
43396,0.186,0.217,0.597
43400,0.592,0.204,0.204
43401,0.0,0.0,1.0
43402,0.0,0.224,0.776
43404,0.326,0.0,0.674
43405,0.278,0.0,0.722
43406,0.592,0.0,0.408
43410,0.0,0.0,1.0
43411,0.351,0.0,0.649
43412,0.174,0.0,0.826
43413,0.0,0.0,1.0
43416,0.403,0.0,0.597
43417,0.0,0.0,1.0
43418,0.213,0.0,0.787
43419,0.0,0.0,1.0
43420,0.552,0.0,0.448
43421,0.0,0.423,0.577
43423,0.213,0.0,0.787
43424,0.0,0.0,1.0
43426,0.0,0.623,0.377
43429,0.0,0.306,0.694
43430,0.528,0.0,0.472
43432,0.0,0.0,1.0
43433,0.0,0.0,1.0
43434,0.196,0.322,0.482
43436,0.0,0.0,1.0
43438,0.252,0.0,0.748
43441,0.0,0.492,0.508
43444,0.524,0.0,0.476
43445,0.0,0.0,1.0
43448,0.306,0.0,0.694
43452,0.0,0.394,0.606
43453,0.545,0.0,0.455
43455,0.0,0.0,1.0
43456,0.0,0.0,1.0
43458,0.0,0.0,1.0
43459,0.0,0.0,1.0
43461,0.0,0.0,1.0
43463,0.0,0.0,1.0
43464,0.0,0.0,1.0
43465,0.225,0.0,0.775
43467,0.42,0.0,0.58
43469,0.0,0.0,1.0
43470,0.0,0.0,1.0
43471,0.367,0.0,0.633
43472,0.0,0.0,1.0
43474,0.0,0.0,1.0
43475,0.278,0.0,0.722
43476,0.0,0.0,1.0
43481,0.412,0.0,0.588
43482,0.78,0.0,0.22
43484,0.783,0.0,0.217
43486,0.583,0.0,0.417
43487,0.0,0.0,1.0
43488,0.0,0.0,1.0
43489,0.0,0.291,0.709
43491,0.516,0.0,0.484
43492,0.515,0.0,0.485
43495,0.556,0.0,0.444
43497,0.159,0.086,0.755
43499,0.464,0.0,0.536
43500,0.0,0.0,1.0
43507,0.0,0.174,0.826
43509,0.198,0.0,0.802
43510,0.0,0.0,1.0
43512,0.6,0.0,0.4
43513,0.0,0.0,1.0
43514,0.592,0.0,0.408
43516,0.744,0.0,0.256
43519,0.259,0.0,0.741
43520,0.18,0.137,0.683
43521,0.0,0.0,1.0
43522,0.516,0.0,0.484
43523,0.0,0.0,1.0
43524,0.355,0.0,0.645
43526,0.0,0.0,1.0
43528,0.0,0.239,0.761
43530,0.515,0.0,0.485
43532,0.0,0.0,1.0
43533,0.302,0.0,0.698
43534,0.0,0.0,1.0
43536,0.0,0.0,1.0
43538,0.0,0.0,1.0
43539,0.285,0.0,0.715
43540,0.333,0.0,0.667
43541,0.0,0.0,1.0
43542,0.0,0.552,0.448
43544,0.324,0.315,0.36
43545,0.0,0.0,1.0
43546,0.825,0.0,0.175
43547,0.0,0.268,0.732
43548,0.0,0.0,1.0
43549,0.0,0.0,1.0
43552,0.0,0.0,1.0
43555,0.576,0.175,0.25
43558,0.0,0.0,1.0
43559,0.552,0.0,0.448
43560,0.0,0.0,1.0
43561,0.0,0.0,1.0
43562,0.0,0.0,1.0
43563,0.0,0.0,1.0
43564,0.0,0.0,1.0
43565,0.578,0.0,0.422
43567,0.0,0.0,1.0
43568,0.209,0.0,0.791
43569,0.382,0.0,0.618
43573,0.168,0.187,0.645
43575,0.188,0.0,0.812
43577,0.116,0.0,0.884
43578,0.0,0.706,0.294
43579,0.0,0.0,1.0
43580,0.288,0.351,0.36
43585,0.0,0.0,1.0
43586,0.0,0.0,1.0
43587,0.0,0.0,1.0
43588,0.196,0.23,0.574
43589,0.0,0.0,1.0
43590,0.0,0.0,1.0
43593,0.0,0.0,1.0
43594,0.231,0.0,0.769
43596,0.0,0.0,1.0
43599,0.325,0.0,0.675
43604,0.688,0.0,0.312
43607,0.0,0.0,1.0
43609,0.293,0.0,0.707
43610,0.603,0.0,0.397
43616,0.455,0.0,0.545
43617,0.0,0.0,1.0
43622,0.0,0.0,1.0
43623,0.385,0.0,0.615
43626,0.0,0.0,1.0
43629,0.0,0.0,1.0
43630,0.51,0.0,0.49
43631,0.487,0.0,0.513
43633,0.385,0.0,0.615
43634,0.0,0.0,1.0
43636,0.0,0.0,1.0
43638,0.0,0.63,0.37
43639,0.0,0.358,0.642
43640,0.0,0.0,1.0
43641,0.507,0.0,0.493
43642,0.238,0.0,0.762
43643,0.296,0.109,0.594
43644,0.0,0.0,1.0
43646,0.0,0.538,0.462
43647,0.166,0.0,0.834
43648,0.655,0.0,0.345
43652,0.284,0.071,0.645
43653,0.0,0.0,1.0
43656,0.318,0.0,0.682
43660,0.0,0.0,1.0
43663,0.55,0.0,0.45
43664,0.263,0.0,0.737
43671,0.861,0.0,0.139
43673,0.0,0.0,1.0
43674,0.487,0.0,0.513
43676,0.0,0.0,1.0
43677,0.474,0.0,0.526
43679,0.0,0.524,0.476
43683,0.0,0.054,0.946
43684,0.0,0.0,1.0
43687,0.0,0.0,1.0
43690,0.342,0.0,0.658
43691,0.217,0.0,0.783
43692,0.565,0.0,0.435
43693,0.0,0.0,1.0
43697,0.42,0.0,0.58
43702,0.367,0.0,0.633
43703,0.0,0.851,0.149
43707,0.0,0.0,1.0
43708,0.333,0.0,0.667
43712,0.0,0.0,1.0
43716,0.0,0.0,1.0
43718,0.0,0.0,1.0
43719,0.492,0.0,0.508
43722,0.0,0.0,1.0
43725,0.355,0.0,0.645
43727,0.615,0.0,0.385
43729,0.0,0.444,0.556
43730,0.0,0.286,0.714
43731,0.0,0.0,1.0
43732,0.0,0.0,1.0
43733,0.0,0.0,1.0
43734,0.0,0.0,1.0
43735,0.0,0.0,1.0
43737,0.333,0.0,0.667
43740,0.403,0.0,0.597
43742,0.419,0.0,0.581
43745,0.0,0.0,1.0
43749,0.0,0.0,1.0
43750,0.0,0.0,1.0
43751,0.52,0.0,0.48
43752,0.0,0.0,1.0
43756,0.0,0.107,0.893
43760,0.0,0.0,1.0
43761,0.444,0.0,0.556
43762,0.0,0.322,0.678
43765,0.202,0.383,0.415
43767,0.483,0.0,0.517
43768,0.247,0.546,0.206
43769,0.0,0.0,1.0
43770,0.0,0.0,1.0
43771,0.0,0.0,1.0
43774,0.0,0.0,1.0
43775,0.357,0.0,0.643
43776,0.279,0.0,0.721
43777,0.0,0.0,1.0
43779,0.0,0.0,1.0
43780,0.0,0.0,1.0
43781,0.0,0.0,1.0
43783,0.0,0.0,1.0
43784,0.0,0.0,1.0
43786,0.306,0.1,0.594
43790,0.306,0.0,0.694
43791,0.599,0.0,0.401
43794,0.0,0.0,1.0
43795,0.634,0.0,0.366
43796,0.0,0.0,1.0
43799,0.0,0.0,1.0
43802,0.583,0.0,0.417
43807,0.423,0.0,0.577
43811,0.0,0.0,1.0
43812,0.213,0.131,0.656
43814,0.724,0.0,0.276
43817,0.223,0.247,0.53
43821,0.0,0.0,1.0
43822,0.0,0.0,1.0
43824,0.0,0.423,0.577
43827,0.0,0.0,1.0
43829,0.0,0.0,1.0
43832,0.31,0.0,0.69
43833,0.0,0.0,1.0
43835,0.306,0.0,0.694
43836,0.0,0.0,1.0
43837,0.0,0.0,1.0
43838,0.0,0.0,1.0
43840,0.327,0.369,0.304
43841,0.0,0.0,1.0
43843,0.0,0.0,1.0
43845,0.0,0.0,1.0
43847,0.0,0.0,1.0
43848,0.44,0.0,0.56
43850,0.0,0.0,1.0
43854,0.0,0.0,1.0
43855,0.677,0.0,0.323
43857,0.0,0.0,1.0
43859,0.425,0.0,0.575
43862,0.255,0.0,0.745
43863,0.0,0.0,1.0
43865,0.42,0.0,0.58
43866,0.0,0.255,0.745
43867,0.0,0.216,0.784
43868,0.0,0.0,1.0
43869,0.416,0.0,0.584
43870,0.0,0.0,1.0
43871,0.278,0.0,0.722
43872,0.197,0.0,0.803
43873,0.412,0.0,0.588
43874,0.481,0.0,0.519
43875,0.0,0.0,1.0
43876,0.577,0.0,0.423
43878,0.0,0.558,0.442
43880,0.0,0.0,1.0
43881,0.0,0.0,1.0
43882,0.0,0.0,1.0
43887,0.0,0.0,1.0
43892,0.656,0.0,0.344
43894,0.0,0.0,1.0
43895,0.0,0.0,1.0
43896,0.0,0.0,1.0
43897,0.359,0.0,0.641
43899,0.383,0.231,0.386
43900,0.444,0.0,0.556
43902,0.251,0.0,0.749
43904,0.0,0.0,1.0
43906,0.0,0.091,0.909
43908,0.455,0.0,0.545
43912,0.385,0.0,0.615
43916,0.714,0.0,0.286
43917,0.0,0.0,1.0
43918,0.5,0.0,0.5
43920,0.0,0.0,1.0
43921,0.524,0.0,0.476
43924,0.0,0.0,1.0
43927,0.0,0.0,1.0
43930,0.0,0.0,1.0
43934,0.189,0.0,0.811
43936,0.0,0.0,1.0
43938,0.744,0.0,0.256
43941,0.0,0.0,1.0
43944,0.0,0.0,1.0
43946,0.808,0.0,0.192
43947,0.407,0.0,0.593
43948,0.0,0.0,1.0
43949,0.0,0.0,1.0
43951,0.0,0.0,1.0
43952,0.496,0.0,0.504
43955,0.0,0.0,1.0
43958,0.73,0.0,0.27
43961,0.0,0.0,1.0
43963,0.0,0.14,0.86
43966,0.0,0.355,0.645
43967,0.0,0.0,1.0
43968,0.0,0.0,1.0
43969,0.0,0.524,0.476
43974,0.607,0.0,0.393
43975,0.0,0.0,1.0
43978,0.0,0.0,1.0
43979,0.0,0.0,1.0
43980,0.335,0.202,0.462
43981,0.0,0.0,1.0
43983,0.0,0.0,1.0
43985,0.0,0.0,1.0
43986,0.362,0.0,0.638
43990,0.853,0.0,0.147
43994,0.0,0.0,1.0
43996,0.0,0.0,1.0
43998,0.508,0.0,0.492
44000,0.0,0.423,0.577
44001,0.0,0.0,1.0
44003,0.318,0.0,0.682
44005,0.306,0.0,0.694
44006,0.318,0.0,0.682
44009,0.0,0.0,1.0
44010,0.0,0.375,0.625
44011,0.0,0.0,1.0
44012,0.0,0.0,1.0
44013,0.0,0.0,1.0
44014,0.552,0.0,0.448
44016,0.0,0.492,0.508
44018,0.072,0.144,0.784
44020,0.0,0.0,1.0
44021,0.0,0.0,1.0
44022,0.0,0.0,1.0
44026,0.262,0.262,0.476
44029,0.0,0.083,0.917
44031,0.245,0.0,0.755
44032,0.0,0.0,1.0
44033,0.0,0.342,0.658
44034,0.0,0.315,0.685
44036,0.0,0.0,1.0
44037,0.412,0.0,0.588
44040,0.333,0.0,0.667
44042,0.421,0.0,0.579
44044,0.0,0.0,1.0
44045,0.6,0.0,0.4
44046,0.27,0.0,0.73
44047,0.204,0.0,0.796
44048,0.0,0.0,1.0
44049,0.0,0.62,0.38
44051,0.0,0.0,1.0
44054,0.0,0.508,0.492
44055,0.0,0.0,1.0
44059,0.125,0.227,0.648
44061,0.339,0.0,0.661
44062,0.0,0.0,1.0
44063,0.556,0.0,0.444
44065,0.5,0.0,0.5
44068,0.613,0.0,0.387
44069,0.0,0.394,0.606
44070,0.441,0.0,0.559
44072,0.492,0.0,0.508
44074,0.286,0.0,0.714
44075,0.0,0.405,0.595
44076,0.474,0.0,0.526
44079,0.0,0.0,1.0
44080,0.0,0.0,1.0
44083,0.0,0.0,1.0
44089,0.301,0.0,0.699
44090,0.61,0.0,0.39
44091,0.0,0.0,1.0
44092,0.556,0.0,0.444
44093,0.6,0.0,0.4
44094,0.115,0.0,0.885
44096,0.0,0.0,1.0
44097,0.0,0.0,1.0
44098,0.0,0.437,0.563
44101,0.512,0.0,0.488
44102,0.322,0.454,0.223
44103,0.579,0.0,0.421
44105,0.0,0.0,1.0
44107,0.353,0.206,0.441
44108,0.0,0.0,1.0
44111,0.574,0.0,0.426
44112,0.0,0.0,1.0
44113,0.133,0.0,0.867
44114,0.0,0.0,1.0
44116,0.0,0.0,1.0
44117,0.0,0.0,1.0
44118,0.264,0.0,0.736
44119,0.0,0.0,1.0
44122,0.0,0.0,1.0
44123,0.0,0.0,1.0
44124,0.0,0.0,1.0
44127,0.286,0.0,0.714
44128,0.0,0.0,1.0
44130,0.0,0.0,1.0
44132,0.0,0.0,1.0
44134,0.0,0.0,1.0
44135,0.337,0.0,0.663
44136,0.0,0.0,1.0
44138,0.0,0.0,1.0
44139,0.181,0.241,0.577
44141,0.165,0.459,0.376
44143,0.0,0.0,1.0
44144,0.306,0.0,0.694
44146,0.258,0.0,0.742
44147,0.0,0.291,0.709
44148,0.263,0.0,0.737
44150,0.0,0.0,1.0
44152,0.0,0.0,1.0
44155,0.0,0.231,0.769
44157,0.0,0.0,1.0
44158,0.229,0.072,0.699
44159,0.528,0.0,0.472
44160,0.0,0.0,1.0
44161,0.0,0.0,1.0
44162,0.0,0.0,1.0
44164,0.394,0.0,0.606
44167,0.0,0.0,1.0
44171,0.434,0.0,0.566
44172,0.0,0.0,1.0
44174,0.0,0.0,1.0
44175,0.368,0.0,0.632
44176,0.421,0.0,0.579
44177,0.0,0.0,1.0
44180,0.615,0.0,0.385
44181,0.736,0.0,0.264
44182,0.0,0.0,1.0
44183,0.359,0.0,0.641
44184,0.0,0.0,1.0
44185,0.0,0.0,1.0
44187,0.0,0.0,1.0
44188,0.0,0.0,1.0
44189,0.0,0.0,1.0
44190,0.552,0.0,0.448
44194,0.0,0.0,1.0
44195,0.0,0.0,1.0
44196,0.259,0.0,0.741
44197,0.0,0.0,1.0
44198,0.0,0.0,1.0
44199,0.0,0.0,1.0
44201,0.0,0.0,1.0
44202,0.315,0.0,0.685
44203,0.714,0.0,0.286
44206,0.286,0.0,0.714
44207,0.195,0.095,0.71
44208,0.0,0.0,1.0
44209,0.0,0.0,1.0
44211,0.0,0.555,0.445
44212,0.0,0.0,1.0
44213,0.0,0.345,0.655
44214,0.0,0.0,1.0
44215,0.516,0.0,0.484
44216,0.294,0.0,0.706
44217,0.0,0.0,1.0
44218,0.524,0.0,0.476
44219,0.0,0.0,1.0
44220,0.0,0.0,1.0
44221,0.0,0.0,1.0
44222,0.0,0.0,1.0
44224,0.176,0.068,0.755
44229,0.318,0.0,0.682
44230,0.124,0.0,0.876
44233,0.0,0.0,1.0
44234,0.402,0.253,0.345
44236,0.0,0.0,1.0
44237,0.565,0.0,0.435
44239,0.6,0.0,0.4
44242,0.0,0.0,1.0
44243,0.0,0.0,1.0
44245,0.0,0.0,1.0
44246,0.0,0.0,1.0
44247,0.25,0.0,0.75
44248,0.483,0.0,0.517
44250,0.194,0.0,0.806
44253,0.0,0.0,1.0
44254,0.351,0.0,0.649
44255,0.0,0.0,1.0
44257,0.279,0.158,0.563
44258,0.778,0.0,0.222
44259,0.0,0.0,1.0
44260,0.35,0.0,0.65
44262,0.454,0.0,0.546
44264,0.084,0.065,0.851
44267,0.392,0.338,0.27
44268,0.0,0.0,1.0
44271,0.0,0.0,1.0
44272,0.0,0.0,1.0
44273,0.171,0.323,0.506
44276,0.117,0.19,0.693
44279,0.625,0.0,0.375
44280,0.0,0.0,1.0
44281,0.0,0.0,1.0
44283,0.196,0.0,0.804
44284,0.0,0.0,1.0
44288,0.221,0.124,0.655
44289,0.217,0.0,0.783
44290,0.123,0.0,0.877
44291,0.265,0.0,0.735
44292,0.0,0.0,1.0
44293,0.0,0.0,1.0
44295,0.429,0.0,0.571
44298,0.0,0.246,0.754
44300,0.0,0.0,1.0
44301,0.0,0.0,1.0
44303,0.0,0.0,1.0
44304,0.0,0.0,1.0
44305,0.0,0.0,1.0
44307,0.452,0.0,0.548
44308,0.0,0.0,1.0
44309,0.0,0.0,1.0
44311,0.229,0.354,0.417
44312,0.0,0.0,1.0
44314,0.248,0.0,0.752
44315,0.0,0.0,1.0
44318,0.542,0.0,0.458
44319,0.266,0.063,0.672
44320,0.117,0.085,0.798
44321,0.336,0.0,0.664
44326,0.0,0.0,1.0
44327,0.0,0.0,1.0
